35.681307,139.766268,東京駅
35.697143,139.810843,東武ホテルレバント東京
35.710049,139.810700,東京スカイツリー
35.659046,139.700572,ハチ公像　渋谷
35.669936,139.703694,ジャニーズショップ原宿店　竹下通り
35.658563,139.745422,東京タワー
35.626927,139.774539,お台場　フジテレビ
35.624407,139.775504,ガンダム
35.619190,139.776832,日本科学未来館
35.714730,139.796687,浅草寺
35.665364,139.770012,築地市場
35.690579,139.699836,新宿駅
35.660455,139.729549,六本木ヒルズ
35.665550,139.730440,東京ミッドタウン
35.668493,139.728810,ジャニーズ事務所
35.693360,139.749798,日本武道館
35.716523,139.771296,上野動物園
